u,v,pois_count
1064642582,1064642547,1
1064642582,1064642582,1
1064661006,6013173713,1
1078454828,20927539,1
1078454828,290726351,1
1078454828,1625104867,1
1085830540,1282580772,1
1112768662,1211228956,1
1112768662,1235112786,1
1112768662,8677572657,1
1113406499,10881746311,1
1119341206,1119341271,1
1119390312,5452306108,1
1132973649,271442993,1
1139421693,3562059430,1
1139421693,3603252891,2
1139421715,266634473,1
1139421715,287506786,1
1139421715,5500668165,1
1139421721,266331081,1
1139421721,7151874701,1
1139421721,7452895446,1
1139435044,1140874292,1
1139435044,1140874295,1
1139435044,7924143983,1
1140874137,266331045,1
1140874137,1357036771,1
1140874137,1357036777,1
1140874222,26692483,1
1140874222,1140874295,1
1140874222,5285473889,1
1140874222,10624439528,1
1140874229,266331045,1
1140874229,1357036722,1
1140874229,10624439516,1
1140874292,1139435044,1
1140874292,1140874348,1
1140874292,5285473889,1
1140874292,10624439525,1
1140874295,17176967,1
1140874295,1139435044,1
1140874295,1140874222,1
1140874348,1140874292,1
1142416590,1142416628,1
1142416590,1142417037,1
1142416590,9955296637,1
1142416604,401519995,1
1142416604,1142416676,1
1142416604,1142416960,1
1142416604,1142417068,1
1142416628,469434545,1
1142416628,1142416590,1
1142416628,9955296658,1
1142416676,401519782,1
1142416676,1142416604,1
1142416676,1652942518,1
1142416684,278526995,1
1142416684,401520024,1
1142416684,2504144804,1
1142416717,271445881,1
1142416917,271445875,1
1142416917,278389358,1
1142416917,1170166924,2
1142416960,271445953,1
1142416960,1142416604,1
1142416960,1142417068,1
1142416970,1652942518,1
1142417037,1142416590,1
1142417037,1163389913,1
1142417037,6179685303,1
1142417068,266633796,1
1142417068,1142416604,1
1142417068,1142416960,1
1142417078,1163389904,1
1142417078,1163389913,1
1142417078,9955296639,1
1142637730,523636133,1
1142637837,578847312,1
1142637837,1213546022,1
1142637837,8951694146,1
1142637940,523637766,1
1142637940,578983064,1
1142637940,5538708792,2
1157589631,2377016068,1
1157589631,5899995495,1
1157589631,5899995498,1
1157589957,1157590031,1
1157589957,1281454762,1
1157589957,1579713330,1
1157590031,1157589957,1
1157590031,1579713330,1
1157590031,5899995494,1
1163389904,1142417078,1
1163389904,1163389913,1
1163389904,9955296637,1
1163389904,9955296638,1
1163389908,271445953,1
1163389913,1142417037,1
1163389913,1142417078,1
1163389913,1163389904,1
1166385507,9008136735,1
1170166924,271445403,1
1170166924,518428883,1
1170166924,1142416917,2
1170166941,289000523,1
1170166941,289001944,1
1170167030,297278460,1
1170167030,1170167033,1
1170167030,1170167112,1
1170167033,1170167030,1
1170167069,1170167112,1
1170167112,289000523,1
1170167112,1170167030,1
1170167112,1170167069,1
1170269309,281771901,1
1170269328,281771901,1
1170269339,267949853,3
1170269339,380624240,3
1170269339,423184210,3
1170269339,1189377054,3
1170269392,1189377054,3
1170269392,2700973883,1
1170269462,218745946,1
1170269462,2605809602,1
1170269467,1189376944,1
1170269467,3831470926,1
1170269467,3831470927,1
1170269510,1189377014,1
1174822955,257802902,1
1174822955,573418957,1
1174822955,4370654555,1
1183383615,24987027,1
1183383615,1281829008,1
1183383615,1584360558,1
1183384012,24987026,1
1183384012,1281829014,1
1183384012,1584360558,1
1184661287,24987027,1
1184661287,1184661469,1
1184661287,1584360560,1
1184661315,1184661369,1
1184661315,1184661418,1
1184661315,1281829012,1
1184661329,24987025,1
1184661329,1184661354,1
1184661329,1584360545,1
1184661331,24987024,1
1184661331,1184661432,1
1184661331,1584360545,1
1184661336,24987024,1
1184661336,1184661390,1
1184661336,1584360560,1
1184661354,1184661329,1
1184661354,1184661432,1
1184661354,1281829012,1
1184661357,1184661516,1
1184661357,10598872026,1
1184661357,10598872029,1
1184661369,1184661315,1
1184661369,1184661380,1
1184661369,1281829009,1
1184661380,24987026,1
1184661380,1184661369,1
1184661380,1584360571,1
1184661390,1184661336,1
1184661390,1184661469,1
1184661390,1281829017,1
1184661418,24987025,1
1184661418,1184661315,1
1184661418,1584360571,1
1184661432,1184661331,1
1184661432,1184661354,1
1184661432,1281829017,1
1184661433,1184661478,1
1184661433,10598872040,1
1184661433,10598872041,1
1184661469,1184661287,1
1184661469,1184661390,1
1184661469,1281829011,1
1184661478,24986963,1
1184661478,24987084,1
1184661478,1184661433,1
1184661516,24986881,1
1184661516,24986895,1
1184661516,24986963,1
1184661516,1184661357,1
1184688376,1331044289,1
1189376883,278780995,1
1189376883,1189377059,1
1189376883,1189377063,1
1189376936,380620747,3
1189376944,278781001,1
1189376944,1170269467,1
1189376944,1189377014,1
1189377014,1170269510,1
1189377014,1189376944,1
1189377014,2605809602,1
1189377054,267949853,3
1189377054,1170269339,3
1189377054,1170269392,3
1189377059,281771901,1
1189377059,1189376883,1
1189377059,1189377063,1
1189377063,1189376883,1
1189377063,1189377059,1
1190852543,10255680847,1
1190873098,560375958,1
1190873098,3207920882,1
1190873098,4588674304,1
1190873107,4588674304,1
1190873107,6357644302,1
1190873107,7726386209,1
1193140856,1803896873,1
1193140856,8464443349,1
1193140856,8464443405,1
1193140869,1803896829,1
1193140869,1803896833,1
1193140869,1803896835,1
1193140869,10852502854,1
1193140879,288723022,1
1193140879,1193140945,1
1193140879,1193140960,1
1193140879,1193140975,1
1193140880,8464443379,1
1193140880,8464443380,1
1193140880,8464460977,1
1193140891,288723023,1
1193140891,1803896842,1
1193140891,8711880441,1
1193140891,8760628377,1
1193140908,1193140960,1
1193140908,1193140989,1
1193140908,8464443379,1
1193140908,8543926555,1
1193140909,1193140985,2
1193140909,1585589234,1
1193140912,1803896859,1
1193140912,8464443366,1
1193140912,8464443378,1
1193140912,8464460976,1
1193140914,1193140975,1
1193140914,1193141040,1
1193140914,1803896845,1
1193140914,8760628391,1
1193140927,288722477,1
1193140927,288723022,1
1193140927,1193140931,1
1193140927,1193140970,1
1193140928,288722476,1
1193140928,7795267695,1
1193140928,7795267701,1
1193140928,7795267719,1
1193140931,1193140927,1
1193140931,1193140960,1
1193140931,1193140989,1
1193140933,1193140998,1
1193140933,1193141017,1
1193140933,4945253620,1
1193140933,8687407137,1
1193140945,1193140879,1
1193140945,1193141030,1
1193140945,8543926555,1
1193140954,7795267693,1
1193140954,8464443374,1
1193140954,8464460948,1
1193140954,8464460976,1
1193140954,8516257573,1
1193140959,1803896842,1
1193140959,4945253604,1
1193140959,7795267698,1
1193140959,10852502820,1
1193140960,1193140879,1
1193140960,1193140908,1
1193140960,1193140931,1
1193140966,288723022,1
1193140966,1193140970,1
1193140966,8760628376,1
1193140966,8760628380,1
1193140970,1193140927,1
1193140970,1193140966,1
1193140970,4945253599,1
1193140972,4315931693,1
1193140972,4945253609,1
1193140972,4945253619,1
1193140972,4945255422,1
1193140973,288722806,1
1193140975,1193140879,1
1193140975,1193140914,1
1193140975,1193141030,1
1193140975,8687407137,1
1193140985,1193140909,2
1193140985,10852502857,1
1193140989,26949175,1
1193140989,1193140908,1
1193140989,1193140931,1
1193140989,8464460979,1
1193140991,288723024,1
1193140991,8711880441,1
1193140991,8711880442,1
1193140992,1193141017,1
1193140992,7795267698,1
1193140992,8543926557,1
1193140992,10852508853,1
1193140998,1193140933,1
1193140998,1193141030,1
1193140998,1803896849,1
1193140998,8464443378,1
1193141017,1193140933,1
1193141017,1193140992,1
1193141017,8543926556,1
1193141017,8760628358,1
1193141022,288722820,1
1193141027,7795267704,1
1193141030,1193140945,1
1193141030,1193140975,1
1193141030,1193140998,1
1193141030,8464443374,1
1193141031,10852502823,1
1193141031,10852502859,1
1193141031,10852502869,1
1193141031,10852502882,1
1193141040,1193140914,1
1193141040,1803896843,1
1193141040,8760628377,1
1193141040,8760628393,1
1193141047,8711880441,1
1193141047,8711880442,1
1193141047,10852502869,1
1206860261,26081750,1
1206860261,303345555,1
1206860261,1206860291,1
1206860291,303345552,1
1206860291,303345555,1
1206860291,1206860261,1
1208087019,4340606241,1
1208087019,4600520172,1
1208087019,4602183182,1
1211228921,1211228956,1
1211228923,26081745,1
1211228923,303345542,1
1211228923,1211228926,1
1211228926,303345546,1
1211228926,1015163714,1
1211228926,1211228923,1
1211228926,1223711131,1
1211228927,26081744,1
1211228927,1223711161,1
1211228927,1223711359,1
1211228935,303345542,1
1211228935,1211228947,1
1211228935,1223711361,1
1211228947,1211228935,1
1211228956,303345561,1
1211228956,1112768662,1
1211228956,1211228921,1
1212547950,257802856,1
1212547950,257802857,1
1212547950,1212548116,1
1212547950,1317436566,1
1212548116,257798875,1
1212548116,1027159682,1
1212548116,1212547950,1
1213007744,257798837,1
1213007744,1255239335,1
1213007744,4602183186,1
1213007751,1255239335,1
1213007767,20927505,1
1213007767,1213007794,1
1213007767,4600520172,1
1213007794,1213007767,1
1213007794,1255239334,1
1213007794,1255239335,1
1213037005,1577472053,1
1213037005,1585625291,1
1213037005,9488324096,1
1213545758,523636161,1
1213545758,578831129,1
1213545758,1213545772,1
1213545772,1213545758,1
1213545776,523636162,1
1213545776,1213545782,1
1213545782,1213545776,1
1213545784,523636125,1
1213545784,523636129,1
1213545784,578847445,1
1213546022,523637766,1
1213546022,578847312,1
1213546022,1142637837,1
1215333428,578847445,1
1216261125,1216261210,1
1216261125,1216261409,1
1216261125,1216261713,1
1216261181,270924518,1
1216261195,30567634,1
1216261195,270924523,1
1216261195,1216261718,1
1216261210,270924518,1
1216261210,1216261125,1
1216261210,1217412991,1
1216261247,523634030,1
1216261247,1216261380,1
1216261247,1216261491,1
1216261380,1216261247,1
1216261380,1216261491,1
1216261380,1216637564,1
1216261409,1216261125,1
1216261417,30568730,1
1216261417,523634030,1
1216261417,523634032,1
1216261417,1216261660,1
1216261491,30568435,1
1216261491,1216261247,1
1216261491,1216261380,1
1216261660,271440183,1
1216261660,523634030,1
1216261660,1216261417,1
1216261713,20908462,1
1216261713,270924523,1
1216261713,1216261125,1
1216261718,30567608,1
1216261718,270924528,1
1216261718,1216261195,1
1216637564,279091663,2
1216637564,1216261380,1
1216637564,1216637567,1
1216637567,1216637564,1
1217365722,8402199161,1
1217412991,1216261210,1
1217537068,1217537074,1
1217537074,1217537068,1
1222980834,7430325759,1
1223225275,303345552,1
1223225275,927293730,1
1223225275,1223711365,1
1223225275,8529636543,1
1223711067,1223711173,1
1223711067,9032715130,1
1223711067,11003034316,1
1223711131,303345542,1
1223711131,1211228926,1
1223711131,1223711173,1
1223711161,303345542,1
1223711161,1211228927,1
1223711161,1223711322,1
1223711161,1223711361,1
1223711173,1223711067,1
1223711173,1223711131,1
1223711173,11003034316,1
1223711314,1223711322,1
1223711314,1223711359,1
1223711314,2597116455,1
1223711322,1223711161,1
1223711322,1223711314,1
1223711322,2597116453,1
1223711359,1211228927,1
1223711359,1223711314,1
1223711359,1223711408,1
1223711361,1211228935,1
1223711361,1223711161,1
1223711361,1228100429,1
1223711361,2597116453,1
1223711365,303345551,1
1223711365,1223225275,1
1223711365,1227107805,1
1223711365,9032715130,1
1223711408,26081739,1
1223711408,1223711359,1
1223711408,8677572659,1
1223734385,257802902,1
1223734385,257802926,2
1225081377,1225081421,1
1225081421,1225081377,1
1225576292,1225576301,1
1225576292,7116894285,2
1225576301,1225576292,1
1225576301,8529636543,1
1225576327,26081756,1
1225576327,303345555,1
1225576327,8529636541,1
1227107805,1223711365,1
1228100429,1223711361,1
1232305068,1232305084,1
1232305068,1232305086,1
1232305068,1586786066,1
1232305069,17176967,1
1232305069,1232305086,1
1232305069,1232305097,1
1232305081,1232305084,1
1232305081,1232305086,1
1232305081,1232305097,1
1232305081,1803909392,1
1232305084,286403771,1
1232305084,303857444,1
1232305084,1232305068,1
1232305084,1232305081,1
1232305086,1232305068,1
1232305086,1232305069,1
1232305086,1232305081,1
1232305096,1232305097,1
1232305097,1232305069,1
1232305097,1232305081,1
1232305097,1232305096,1
1232305097,10624439528,1
1235112781,4625713077,1
1235112786,1112768662,1
1235112789,2597116455,1
1235135562,273346451,1
1235135562,1235135569,1
1235135562,3405155277,1
1235135562,10860864481,1
1235135569,1235135562,1
1235135569,10860864477,1
1235135569,10860864480,1
1235135597,610923195,2
1235135597,1018165168,2
1235135597,1235135613,2
1235135606,1018137938,1
1235135606,1027313271,1
1235135606,8807236017,1
1235135613,1027159657,2
1235135613,1235135597,2
1235135613,4744710558,2
1235730144,1568601482,1
1235730144,1568601527,1
1235730182,102941894,1
1235730182,1568601525,1
1235730182,1568601527,1
1235730182,1639391496,1
1237043503,30441973,1
1237043503,30441994,1
1237043503,5310063096,1
1237043506,30442109,1
1237043506,1489365111,1
1237043506,5310063096,1
1241481396,257798875,1
1241481396,257798885,1
1241481396,1241481408,1
1241481408,257798856,1
1241481408,1241481396,1
1241481408,8736946954,1
1241481420,257798865,1
1241481420,257798885,1
1241481420,257798905,1
1244917095,1015283526,1
1244917106,1244917113,1
1244917113,354494683,1
1244917113,1244917106,1
1244917113,7102031416,1
1244917127,7102031421,1
1244917135,1244917135,2
1244917135,7102031416,2
1247869998,5885722758,1
1251312690,10019656410,1
1251312723,26667795,1
1254113882,1254113888,1
1254113882,1605076918,1
1254113882,1605076922,1
1254113884,331357168,1
1254113884,1254113889,1
1254113884,8075211431,1
1254113888,1254113882,1
1254113888,1254113905,1
1254113888,1604881997,1
1254113888,1605076901,1
1254113889,331357055,1
1254113889,1254113884,1
1254113889,1604881993,1
1254113889,5101220000,1
1254113894,1254113907,1
1254113902,1605076922,1
1254113902,10815968492,1
1254113902,10815968493,1
1254113905,1254113888,1
1254113905,1254113907,1
1254113905,1605076901,1
1254113907,1254113894,1
1254113907,1254113905,1
1254113907,1605076904,1
1255213411,1255213415,1
1255213415,1255213411,1
1255239334,20927507,1
1255239334,1213007794,1
1255239334,4600914399,1
1255239335,1213007744,1
1255239335,1213007751,1
1255239335,1213007794,1
1261739653,8607940962,1
1269666930,8989649346,1
1270978813,8608027003,1
1270978909,4726329703,1
1270978951,1270978990,1
1270978951,1270979166,1
1270978951,10149096121,1
1270978990,1270978951,1
1270979126,1270979200,1
1270979126,5221431950,1
1270979126,5929015164,1
1270979166,1270978951,1
1270979200,1270979126,1
1270979217,10028016531,1
1271881177,6357644313,1
1271881177,6357644328,1
1271881177,7726386384,1
1277430115,1277430385,1
1277430187,8108162968,1
1277430222,1277430345,1
1277430245,1277430599,2
1277430245,8312278674,4
1277430250,8108162968,1
1277430291,1277430649,1
1277430345,1277430222,1
1277430385,1277430115,1
1277430423,1277430509,1
1277430423,1277430649,1
1277430423,6387785079,1
1277430439,3120530339,1
1277430506,24954815,1
1277430506,24955031,1
1277430509,1277430423,1
1277430528,1277430528,1
1277430550,1359282608,1
1277430599,1277430245,2
1277430599,6387785079,1
1277430599,8312278681,1
1277430649,1277430291,1
1277430649,1277430423,1
1277430649,8312278681,1
1277435586,2114211477,1
1277939645,1277939649,1
1277939646,1277939651,1
1277939646,1277939653,1
1277939646,3496749420,1
1277939649,1277939645,1
1277939649,1277939652,1
1277939649,1277939653,1
1277939651,1277939646,1
1277939652,1277939649,1
1277939652,1277939655,1
1277939652,1277939665,1
1277939652,3496749436,1
1277939653,1277939646,1
1277939653,1277939655,1
1277939654,118744,1
1277939654,1277939656,1
1277939654,1294343345,1
1277939654,6167979447,1
1277939655,1277939652,1
1277939655,1277939661,1
1277939656,1277939654,1
1277939656,4924695592,1
1277939659,118744,1
1277939659,6167979440,1
1277939659,6167979447,1
1277939660,1277939663,1
1277939661,1277939663,1
1277939661,3496749436,1
1277939662,6167979444,1
1277939662,6167979445,1
1277939663,1277939660,1
1277939663,1277939662,1
1277939664,1277939665,1
1277939664,3496749439,1
1277939664,6167979447,1
1277939665,1277939652,1
