u,v,landuse_count
8464443378,8464443374,1
8464443379,1193140880,1
8464443379,1193140908,1
8464443379,8516257555,1
8464443380,1193140880,1
8464443380,7795267691,1
8464443380,8464460972,1
8464443383,1803896868,1
8464443383,8464443385,1
8464443383,8464460967,1
8464443383,8464460972,1
8464443385,8464443383,1
8464443385,8464443388,1
8464443385,8464460962,1
8464443385,8464460967,1
8464443388,7795267693,1
8464443388,8464443385,1
8464443388,8464460960,1
8464443388,8464460962,1
8464443394,1803896872,1
8464443394,8464443396,1
8464443394,8464460948,1
8464443394,8464460958,1
8464443396,8464443394,1
8464443396,8464443410,1
8464443396,8464460931,1
8464443396,8464460933,1
8464443404,8464443405,1
8464443404,8464460925,1
8464443404,8464460927,1
8464443405,1193140856,1
8464443405,8464443348,1
8464443405,8464443404,1
8464443406,1803896873,1
8464443406,8464443408,1
8464443406,8464460932,1
8464443408,8464443406,1
8464443408,8464443410,1
8464443408,8464460931,1
8464443410,8464443396,1
8464443410,8464443408,1
8464443410,8464460925,1
8464460925,8464443404,1
8464460925,8464443410,1
8464460925,8464460927,1
8464460927,8464443404,1
8464460927,8464460925,1
8464460927,8464460928,1
8464460927,8464460933,1
8464460928,8464460927,1
8464460931,8464443396,1
8464460931,8464443408,1
8464460931,8464460932,1
8464460932,1803896872,1
8464460932,8464443406,1
8464460932,8464460931,1
8464460933,8464443396,1
8464460933,8464460927,1
8464460933,8464460936,1
8464460936,8464460933,1
8464460936,8464460938,1
8464460936,8464460947,1
8464460938,8464443366,1
8464460938,8464460936,1
8464460938,8464460942,1
8464460942,8464460938,1
8464460942,8464460947,1
8464460942,8464460976,1
8464460947,8464460936,1
8464460947,8464460942,1
8464460947,8464460948,1
8464460948,1193140954,1
8464460948,8464443394,1
8464460948,8464460947,1
8464460948,8464460960,1
8464460954,1803896872,1
8464460954,7795267692,1
8464460954,8464460958,1
8464460958,8464443394,1
8464460958,8464460954,1
8464460958,8464460960,1
8464460960,8464443388,1
8464460960,8464460948,1
8464460960,8464460958,1
8464460960,8464460962,1
8464460962,7795267692,1
8464460962,8464443385,1
8464460962,8464443388,1
8464460962,8464460960,1
8464460967,7795267691,1
8464460967,8464443383,1
8464460967,8464443385,1
8464460967,8464460972,1
8464460971,1803896868,1
8464460971,8464460972,1
8464460971,8464460977,1
8464460972,8464443380,1
8464460972,8464443383,1
8464460972,8464460967,1
8464460972,8464460971,1
8464460976,1193140912,1
8464460976,1193140954,1
8464460976,8464460942,1
8464460977,1193140880,1
8464460977,8464460971,1
8464460977,8464460979,1
8464460979,1193140989,1
8464460979,3353502850,1
8464460979,8464460977,1
8464489376,31269383,1
8464489376,7919764211,1
8464489376,8464489377,1
8464489376,8483807830,1
8464489377,31268932,1
8464489377,3353502850,1
8464489377,8464489376,1
8464556868,17345266,1
8464556868,26492973,1
8464556868,5340621806,1
8467297460,8541078951,1
8467297461,1803896878,1
8467297461,8467297463,1
8467297461,8483807818,1
8467297463,1803896878,1
8467297463,8467297461,1
8467297463,8483807817,1
8478666205,8478666207,1
8478666207,3085738924,1
8478666207,8478666205,1
8478666207,8478809956,1
8478804266,1591455962,1
8478804266,8478804273,1
8478804273,8478804266,1
8478804273,8478804273,2
8478804274,5964626438,1
8478804274,5964626443,1
8478804277,5964626441,1
8478804277,5964626443,1
8478804277,8478809959,1
8478804278,5964626446,1
8478804278,5964626455,1
8478804278,8478809958,1
8478804280,5964626436,1
8478804280,5964626466,1
8478804280,8500542418,1
8478804283,8478804285,1
8478804283,8478804303,1
8478804283,8478809931,1
8478804285,8478804283,1
8478804286,8478804289,1
8478804286,8500485514,1
8478804289,8478804286,1
8478804289,8478804291,1
8478804289,8478804294,1
8478804289,8478804298,1
8478804291,8478804289,1
8478804291,8478804294,1
8478804291,8500485511,1
8478804292,8500485511,1
8478804294,8478804289,1
8478804294,8478804291,1
8478804294,8500485514,1
8478804298,8478804289,1
8478804303,287231238,1
8478804303,8478804283,1
8478804303,8478804304,1
8478804304,8478804303,1
8478804306,1579713277,1
8478804306,1591455938,1
8478804306,8478804307,1
8478804307,8478804306,1
8478809931,5964626455,1
8478809931,8478804283,1
8478809931,8478809935,1
8478809934,8478809935,1
8478809935,3088044603,1
8478809935,8478809931,1
8478809935,8478809934,1
8478809935,8478809938,1
8478809936,8478809938,1
8478809938,3393436726,1
8478809938,8478809935,1
8478809938,8478809936,1
8478809938,8478809939,1
8478809939,3393436729,1
8478809939,5964626455,1
8478809939,8478809938,1
8478809940,8478809941,1
8478809941,3088044602,3
8478809941,3393436726,1
8478809941,5964626443,1
8478809941,8478809940,1
8478809943,3393436722,1
8478809945,299396344,1
8478809945,8500482507,1
8478809945,8500482508,1
8478809949,3088080028,1
8478809949,3320294434,1
8478809949,8478809952,1
8478809950,287230650,1
8478809950,3085739145,1
8478809950,8478809952,1
8478809952,8478809949,1
8478809952,8478809950,1
8478809952,8478809955,1
8478809955,8478809952,1
8478809956,8478666207,1
8478809956,8500457285,1
8478809956,8621813423,1
8478809958,3393436729,1
8478809958,8478804278,1
8478809958,8478809959,1
8478809958,8500499208,1
8478809959,5964626438,1
8478809959,5964626462,1
8478809959,8478804277,1
8478809959,8478809958,1
8483805409,8464443338,1
8483805409,8483805410,1
8483805409,8483805413,1
8483805410,8483805409,1
8483805413,8483805409,1
8483805414,1803896879,1
8483805414,8464443337,1
8483805414,8483805416,1
8483805416,1803896879,1
8483805416,8464443339,1
8483805416,8483805414,1
8483805416,8483807817,1
8483807817,8464443338,1
8483807817,8467297463,1
8483807817,8483805416,1
8483807817,8483807818,1
8483807818,8464443341,1
8483807818,8467297461,1
8483807818,8483807817,1
8483807824,8464443368,1
8483807824,8516257540,1
8483807824,8516257541,1
8483807824,8516257542,1
8483807824,8516257546,1
8483807824,8516257547,1
8483807827,1803896857,1
8483807830,31269399,1
8483807830,8464489376,1
8483807830,8661882341,2
8483834544,8483834545,1
8483834545,125442,1
8483834545,6715949585,1
8483834545,8483834544,1
8483842807,462243957,1
8483842809,462243833,1
8483842809,2892302348,1
8483842809,8483842810,1
8483842810,6274216553,1
8483842810,6274216565,1
8483842810,8483842809,1
8483842810,8483842811,1
8483842811,31471056,1
8483842811,31471058,1
8483842811,8483842810,1
8483842812,2892302351,1
8483842812,8483842819,2
8483842812,8483842824,2
8483842819,20944567,1
8483842819,8483842812,2
8483842819,8483842824,1
8483842824,17207401,1
8483842824,8483842812,2
8483842824,8483842819,1
8484241560,8484241561,2
8484241560,8484241562,1
8484241561,8484241560,2
8484241561,8484241563,1
8484241562,8484241560,1
8484241562,8484241563,1
8484241562,8484241569,1
8484241563,8484241561,1
8484241563,8484241562,1
8484241563,8484241569,1
8484241569,8484241562,1
8484241569,8484241563,1
8484241569,8484241606,1
8484241571,8484241572,1
8484241571,8484241573,1
8484241571,8484241576,1
8484241572,8484241571,1
8484241572,8484241574,1
8484241572,8484241603,1
8484241573,8484241571,1
8484241573,8484241574,1
8484241573,8484241579,1
8484241574,8484241572,1
8484241574,8484241573,1
8484241574,8484241580,1
8484241576,8484241571,1
8484241576,8484241603,1
8484241576,8484241605,1
8484241579,8484241573,1
8484241579,8484241580,2
8484241580,8484241574,1
8484241580,8484241579,2
8484241603,8484241572,1
8484241603,8484241576,1
8484241603,8484241605,1
8484241605,8484241576,1
8484241605,8484241603,1
8484241605,8484241606,1
8484241606,1064956099,1
8484241606,1904453653,1
8484241606,8484241569,1
8484241606,8484241605,1
8484248020,610923175,1
8484248020,610923186,1
8484248020,8484248021,1
8484248021,299498501,1
8484248021,1027413192,1
8484248021,8484248020,1
8484248029,1365839754,1
8484248029,1365840030,1
8484248029,8484248036,1
8484248036,8484248029,1
8484248036,8484248037,1
8484248036,8484248042,1
8484248037,286514389,1
8484248037,8484248036,1
8484248038,6625037436,1
8484248038,8484248039,1
8484248039,6625048994,1
8484248039,8484248038,1
8484248039,8484248040,1
8484248040,286497113,1
8484248040,8484248039,1
8484248042,18164893,1
8484248042,282712247,1
8484248044,18164893,1
8484248044,282712324,1
8484248046,282712325,1
8484248046,8484248038,1
8484248048,282712253,1
8484248048,8484248046,1
8484248050,282712254,1
8484248050,8484248048,1
8484248062,6070392322,1
8485128264,8485128267,1
8485128265,8485128267,1
8485128266,6503260,1
8485128266,8485128267,1
8485128267,8485128264,1
8485128267,8485128265,1
8485128267,8485128266,1
8485142625,2117924340,1
8485142625,8485142632,1
8485142632,8485142625,1
8485142632,8485142646,2
8485142641,8485142641,2
8485142641,8485142646,1
8485142645,9412898240,1
8485142646,8485142632,2
8485142646,8485142641,1
8486011194,1803896866,1
8486011194,8516257523,1
8486011194,8516257537,1
8488330067,8488330091,1
8488330091,8084962,1
8488330091,8084977,1
8488330091,8488330067,1
8488795410,1686058057,1
8488795410,1874168771,1
8488795410,6167117691,1
8488795412,1472966166,1
8488795412,2198120199,1
8488795412,8488795414,1
8488795414,8488795412,1
8488806546,8084962,1
8488806546,20917600,1
8488806546,3180507759,1
8488806559,5299631437,1
8488806559,8488806567,1
8488806559,8906485553,1
8488806567,8488806559,1
8488806570,8488806571,1
8488806571,30568253,1
8488806571,6337623017,1
8488806571,8488806570,1
8489747551,5773418229,1
8489747552,7741063,1
8489747552,5773418205,1
8489747552,5773418208,1
8490863544,664688345,1
8490863544,1281451588,2
8490863544,2583448421,2
8490863547,664688368,1
8490863547,664688369,1
8490863547,665667410,2
8490863547,4731304533,1
8490863557,18090369,1
8490863557,3344996934,2
8490863557,3344996941,1
8490863560,1937626188,1
8490863560,1937626196,1
8490863560,3344996933,2
8490867668,1579639450,1
8490867668,8490867672,1
8490867668,8490867673,1
8490867672,8490867668,1
8490867672,8490867673,1
8490867672,8490867680,1
8490867673,8490867668,1
8490867673,8490867672,1
8490867673,8490867680,1
8490867680,1579639541,1
8490867680,8490867672,1
8490867680,8490867673,1
8490867681,1579639450,1
8490867681,1579639545,1
8490867681,1579639636,1
8491124747,1467921599,1
8491124747,1803896814,1
8491167093,8464443367,1
8491167093,8516249869,1
8491167093,8516249877,1
8491167106,8541078950,1
8491167107,8541078949,1
8491167108,8541078948,1
8491238782,26489415,1
8491238782,8491238785,1
8491238785,8464443363,1
8491238785,8491238782,1
8491278445,1803806392,1
8491278445,1803806393,1
8491278445,8491278452,1
8491278451,1803806393,1
8491278451,8491278452,1
8491278451,8491278459,1
8491278452,8491278445,1
8491278452,8491278451,1
8491278452,8491278455,1
8491278455,1803806396,1
8491278455,8491278452,1
8491278455,8491278459,1
8491278459,1803806395,1
8491278459,8491278451,1
8491278459,8491278455,1
8491278460,1803806391,1
8491278460,3058660239,1
8491278460,8491278471,1
8491278471,1803806397,1
8491278471,1803806398,1
8491278471,8491278460,1
8491278478,1803806397,1
8491278478,7455110438,2
8491278478,7455110444,1
8491278491,1803806399,1
8491278491,8491278510,2
8491278510,1803806403,1
8491278510,8491278491,2
8491453409,3910377289,1
8491477275,5890602179,1
8491492157,5460461787,1
8491492157,8491492157,2
8491538832,3792177544,1
8491601653,5744884454,1
8491601653,8491601655,1
8491601653,8491601662,1
8491601655,2584912886,1
8491601655,5515055714,1
8491601655,8491601653,1
8491601658,5623027306,1
8491601661,5515055714,1
8491601661,5623027296,1
8491601661,5623027306,1
8491601662,1421343362,1
8491601662,2584912886,1
8491601662,8491601653,1
8492756311,295140931,1
8492756311,2377008299,1
8492756311,3928082931,1
8492756313,281682431,1
8492756313,8492756314,1
8492756313,10130286051,1
8492756314,8492756313,1
8492756315,281682431,1
8492756315,281682467,1
8492756315,8492756316,1
8492756316,8492756315,1
8493001023,1573491334,1
8493001023,8493001024,1
8493001024,8493001023,1
8493001025,281682800,1
8493001025,8493001026,1
8493001025,10130286053,1
8493001026,8493001025,1
8493001037,5680588231,1
8493001037,5680588330,1
8493001037,5680588334,1
8493001038,293871812,1
8493001038,4370956123,1
8493001038,4370956129,1
8493001040,8493001041,1
8493001040,8493001042,1
8493001040,8493001058,1
8493001041,8493001040,1
8493001041,8493001042,1
8493001041,8493001043,1
8493001042,8493001040,1
8493001042,8493001041,1
8493001042,8493001044,1
8493001043,8493001041,1
8493001043,8493001044,1
8493001043,8493001045,1
8493001044,8493001042,1
8493001044,8493001043,1
8493001044,8493001046,1
8493001045,8493001043,1
8493001045,8493001046,1
8493001045,8493001047,1
8493001046,8493001044,1
8493001046,8493001045,1
8493001046,8493001048,1
8493001047,8493001045,1
8493001047,8493001048,1
8493001047,8493001049,1
8493001048,8493001046,1
8493001048,8493001047,1
8493001048,8493001050,1
8493001049,8493001047,1
8493001049,8493001050,1
8493001049,8493001051,1
8493001050,8493001048,1
8493001050,8493001049,1
8493001050,8493001052,1
8493001051,293871794,1
8493001051,8493001049,1
8493001051,8493001052,1
8493001052,8493001050,1
8493001052,8493001051,1
8493001052,8493001053,1
8493001053,293871794,1
8493001053,5680588323,1
8493001053,8493001052,1
8493001055,1329912203,1
8493001055,8493001056,1
8493001055,8493001061,1
8493001056,8493001055,1
8493001056,8493001057,1
8493001056,8493001058,1
8493001057,33034481,1
8493001057,5680588323,1
8493001057,8493001056,1
8493001058,8493001040,1
8493001058,8493001056,1
8493001058,8493001059,1
8493001058,8493001060,1
8493001059,2942538861,1
8493001059,2942538862,1
8493001059,8493001058,1
8493001060,2942538861,1
8493001060,8493001058,1
8493001060,8493001061,1
8493001061,8493001055,1
8493001061,8493001060,1
8493001061,8493001062,1
8493001062,8493001061,1
8493001062,8493001073,1
8493001062,8493001075,1
8493001065,297675647,2
8493001065,297675660,1
8493001065,8493001067,1
8493001065,8493001073,1
8493001066,33034480,1
8493001066,8493001067,1
8493001066,8493001070,1
8493001067,8493001065,1
8493001067,8493001066,1
8493001067,8493001070,1
8493001070,5680588322,1
8493001070,8493001066,1
8493001070,8493001067,1
8493001073,297675643,1
8493001073,1329912203,1
8493001073,8493001062,1
8493001073,8493001065,1
8493001075,2942538861,1
8493001075,8493001062,1
8493001075,8493001082,1
8493001077,8493001078,2
8493001077,8493001080,1
8493001078,8493001077,2
8493001078,8493001082,1
8493001080,1460881420,1
8493001080,1802722020,1
8493001080,8493001077,1
8493001082,33034482,1
8493001082,8493001075,1
8493001082,8493001078,1
8493001086,8493001087,1
8493001086,8493001088,1
8493001086,9103873516,1
8493001087,33034462,1
8493001087,8493001086,1
8493001087,9103890418,1
8493001088,8493001086,1
8493001088,9103873516,1
8493001088,9103890419,1
8493001091,8493001092,1
8493001091,9103873516,1
8493001091,9103890421,1
8493001092,5045461919,1
8493001092,8493001091,1
8493001092,9103890423,1
8493001096,283279493,1
8493001096,1660681660,1
8493001096,1660681680,1
8493036820,1615418669,1
8493036820,1615418675,1
8493036820,8493036822,1
8493036821,18164892,1
8493036821,8493036822,1
8493036821,8493036825,1
8493036822,8493036820,1
8493036822,8493036821,1
8493036822,8493036825,1
8493036825,1615418677,1
8493036825,8493036821,1
8493036825,8493036822,1
8493120142,3792177541,1
8493120142,3792177542,1
8493120142,8493120143,1
8493120143,7729283,1
8493120143,7731354,1
8493120143,8493120142,1
8493139242,20919917,1
8493139247,8493139266,1
8493139247,10247185693,1
8493139247,10247185695,1
8493139266,8493139247,1
8497211966,5297638250,1
8497532093,8497532096,1
8497532094,8497532096,1
8497532096,8497532093,1
8497532096,8497532094,1
8497532096,8497532099,1
8497532099,7699765489,1
8497532099,8497532096,1
8500285549,791981,1
8500285549,1059565422,1
8500285549,1059565531,1
8500285549,8500285558,1
8500285558,1281442497,1
8500285558,8500285549,1
8500285558,8500285559,1
8500285559,1059577304,1
8500285559,1059577325,1
8500285559,8500285558,1
8500285559,8500285560,1
8500285560,1059577304,1
8500285560,1059577325,1
8500285560,8500285559,1
8500285561,1059565520,1
8500285561,1059565534,1
8500285561,8500285562,1
8500285562,1059577314,1
8500285562,1059577321,1
8500285562,8500285561,1
8500285562,8500285563,1
8500285563,1059577314,1
8500285563,1059577321,1
8500285563,8500285562,1
8500302871,1059565458,1
8500302871,1059565528,1
8500302871,7439532563,1
8500302872,1059565431,1
8500302872,1059565488,1
8500302872,1059603136,1
8500443822,271441565,1
8500443822,1166385507,1
8500450452,297013918,1
8500450452,297013930,3
8500450452,8500450453,1
8500450453,271444090,1
8500450453,297013918,1
8500450453,8500450452,1
8500457285,3085739145,2
8500457285,3085739148,1
8500457285,8478809956,1
8500482507,1579713407,1
8500482507,8478809945,1
8500482507,8500482508,1
8500482508,8478809945,1
8500482508,8500482507,1
8500482508,8548247752,3
8500485511,3393436715,1
8500485511,8478804291,1
8500485511,8478804292,1
8500485514,6118287753,1
8500485514,8478804286,1
8500485514,8478804294,1
8500499208,5964626433,1
8500499208,8478809958,1
8500499208,8500499210,1
8500499210,5964626433,1
8500499210,8500499208,1
8500499210,8500499215,1
8500499215,8500499210,1
8500542417,5964626448,1
8500542418,8478804280,1
8505065569,8505065571,1
8505065571,26081738,1
8505065571,8505065569,1
8505065571,10043619630,1
